ficha,concepto,calidad_ficha,mejor_similitud,similitud_promedio,fuente,tipo_fuente,ubicacion,pagina_o_bloque,similitud,detalle_similitud,cita_textual,fragmento_id,ruta_fuente,ubicaciones_agrupadas,observacion
21,derechos humanos,alta,0.3628,0.306,Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf,pdf,p. 60,60,0.3628,tfidf=0.2828; bonus=0.0800,"60 b) Pide al Alto Comisionado para los Derechos Humanos que, como seguimiento de la Conferencia Mundial, coopere con cinco eminentes expertos independientes, uno de cada región, nombrados por el Secretario General entre los candidatos propuestos por el Presidente de la Comisión de Derechos Humanos, tras consultar a los grupos regionales, para que supervisen la aplicación de las disposiciones de la Declaración y el Programa de Acción.",Declaracion_y_Programa_de_Accion_de_Durban___Naciones_Unidas___2001_ad227cf7af_b0060_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 1; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 108; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 188; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 190; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 336; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 375",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
21,derechos humanos,alta,0.3628,0.306,Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,pdf,p. 336,336,0.3411,tfidf=0.2611; bonus=0.0800,"• Consejo de Derechos Humanos, A/HRC/39/62, Estudio del Meca­ nismo de Expertos sobre Derechos de los Pueblos Indígenas. Consen­ timien to libre, previo e informado: un enfoque basado en los derechos humanos, 10 de agosto de 2018. • Consejo Económico y Social, E/CN.4/2003/90, Informe del Rela­ tor Especial sobre la situación de los derechos humanos y las libertades fundamentales de los indígenas.",Protocolo_para_Juzgar_con_Persp___Suprema_Corte_de_Justicia_de_la_5841573c26_b0336_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 1; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 108; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 188; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 190; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 336; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 375",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
21,derechos humanos,alta,0.3628,0.306,Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,pdf,p. 190,190,0.3106,tfidf=0.2306; bonus=0.0800,"la manutención de un Estado de derecho democrático de una nación plu- ricultural y, por supuesto, de uno de sus pilares fundamentales: los dere- chos humanos. Los derechos humanos, “lejos de ser un patrimonio de las autoridades estatales, son un discurso que impulsa a una sociedad a vivir en paz, armonía y prosperidad.",Protocolo_para_Juzgar_con_Persp___Suprema_Corte_de_Justicia_de_la_5841573c26_b0190_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 1; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 108; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 188; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 190; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 336; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 375",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
21,derechos humanos,alta,0.3628,0.306,Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,pdf,p. 188,188,0.3096,tfidf=0.2296; bonus=0.0800,"Por ende, en casos en que los sistemas normativos indígenas entren en conflicto con los derechos reconocidos por el orden jurídico estatal, lo que acontece es una colisión entre diversos derechos humanos: por un lado, la diversidad cultural y la libre determinación de los pueblos y co- munidades indígenas y, por otro, aquellos que se estiman infringidos por los sistemas normativos indígenas. Todos ellos en su conjunto son dere- chos humanos reconocidos a nivel constitucional y convencional y, por ende, tienen relevancia jurídica para la resolución de los casos.",Protocolo_para_Juzgar_con_Persp___Suprema_Corte_de_Justicia_de_la_5841573c26_b0188_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 1; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 108; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 188; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 190; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 336; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 375",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
21,derechos humanos,alta,0.3628,0.306,Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,pdf,p. 375,375,0.294,tfidf=0.2140; bonus=0.0800,"Nota del secretario general, 17 de julio de 2018. Comisión de Derechos Humanos, E/CN.4/2003/90, Derechos humanos y cues­ tiones indígenas. Informe del relator especial sobre la situación de los derechos humanos y las libertades fundamentales de los indígenas, Rodolfo Stavenhagen, presentado de conformidad con la resolución 2002/65 de la Comisión, 21 de enero de 2003. , E/CN.4/2004/80/Add.2, Derechos humanos y cuestiones indí­ genas.",Protocolo_para_Juzgar_con_Persp___Suprema_Corte_de_Justicia_de_la_5841573c26_b0375_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 1; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 108; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 188; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 190; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 336; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 375",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
21,derechos humanos,alta,0.3628,0.306,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 108,108,0.2866,tfidf=0.2066; bonus=0.0800,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 La elección del titular de la presidencia de la Comisión Nacional de los Derechos Humanos, así como de los integrantes del Consejo Consultivo, y de titulares de los organismos de protección de los derechos humanos de las entidades federativas, se ajustarán a un procedimiento de consulta pública, que deberá ser transparente, en los términos y condiciones que determine la ley.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0108_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 1; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 108; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 188; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 190; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 336; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 375",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
21,derechos humanos,alta,0.3628,0.306,Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf,pdf,p. 61,61,0.2806,tfidf=0.2006; bonus=0.0800,"61 humanos y una cultura de tolerancia y de aumentar la sensibilización acerca de la lacra del racismo, la discriminación racial, la xenofobia y las formas conexas de intolerancia; 194. Insta a la Oficina del Alto Comisionado para los Derechos Humanos a que continúe sus esfuerzos encaminados a dar a conocer mejor la labor del Comité para la Eliminación de la Discriminación Racial y de otros órganos de las Naciones Unidas creados en virtud de tratados de derechos humanos; 195.",Declaracion_y_Programa_de_Accion_de_Durban___Naciones_Unidas___2001_ad227cf7af_b0061_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 1; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 108; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 188; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 190; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 336; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 375",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
21,derechos humanos,alta,0.3628,0.306,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 1,1,0.2625,tfidf=0.1825; bonus=0.0800,"CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS QUE REFORMA LA DE 5 DE FEBRERO DE 1857 Título Primero Capítulo I De los Derechos Humanos y sus Garantías Denominación del Capítulo reformada DOF 10-06-2011 Artículo 1o. En los Estados Unidos Mexicanos todas las personas gozarán de los derechos humanos reconocidos en esta Constitución y en los tratados internacionales de los que el Estado Mexicano sea parte, así como de las garantías para su protección, cuyo ejercicio no podrá restringirse ni suspenderse, salvo en los casos y bajo las condiciones que esta Constitución establece.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0001_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 1; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 108; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 188; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 190; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 336; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 375",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
22,investigación,alta,0.3334,0.2319,Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf,pdf,p. 73,73,0.3334,tfidf=0.2634; bonus=0.0700,"3.2. Tipos de Investigación En la presente tesis investigación utilizamos la investigación documental, descriptiva, de campo, histórica.",Metodologias_activas_en_el_inte___Rosa_Ines_Silva_Zambrano_e7e2e359a4_b0073_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf,"Interaprendizajes entre indigen - Maria Bertely Busquets.pdf, p. 146; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 8; Metodologia pacie en el interap - Raul Clemente Cushpa Inchiglema.pdf, p. 17; Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf, p. 18; Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf, p. 27; Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf, p. 72; Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf, p. 73",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
22,investigación,alta,0.3334,0.2319,Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf,pdf,p. 18,18,0.3206,tfidf=0.2506; bonus=0.0700,"básica, numeral 3 dentro de la metodología de investigación se encuentran los siguientes numerales, modalidad de investigación, tipo de investigación, métodos y técnicas, población y muestra de investigación, cronograma de trabajo, bibliografía, anexos. 5",Metodologias_activas_en_el_inte___Rosa_Ines_Silva_Zambrano_e7e2e359a4_b0018_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf,"Interaprendizajes entre indigen - Maria Bertely Busquets.pdf, p. 146; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 8; Metodologia pacie en el interap - Raul Clemente Cushpa Inchiglema.pdf, p. 17; Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf, p. 18; Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf, p. 27; Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf, p. 72; Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf, p. 73",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
22,investigación,alta,0.3334,0.2319,Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf,pdf,p. 18,18,0.2317,tfidf=0.1617; bonus=0.0700,"Al haber ejecutado la actual tesis de investigación con el oportuno aporte para el progreso de aprendizaje de los estudiantes y docentes de la Unidad Educativa José Rodríguez Labandera, al haber aplicado las metodologías activas, si ha habido incidencia en el aprendizaje de los estudiantes, la misma que se aplicaron los siguientes numerales: 1 en el marco contextual de la investigación tenemos la idea o tema de investigación, marco contextual, situación problemática, en el planteamiento del problema se encuentra el problema general o básico, sub problema o derivados, delimitación de la investigación, luego se encontrara la justificación, los objetivos de investigación, objetivo general y...",Metodologias_activas_en_el_inte___Rosa_Ines_Silva_Zambrano_e7e2e359a4_b0018_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf,"Interaprendizajes entre indigen - Maria Bertely Busquets.pdf, p. 146; Manual de comunicacion intercul - Cynthia Pech Salvador.pdf, p. 8; Metodologia pacie en el interap - Raul Clemente Cushpa Inchiglema.pdf, p. 17; Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf, p. 18; Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf, p. 27; Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf, p. 72; Metodologias activas en el inte - Rosa Ines Silva Zambrano.pdf, p. 73",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
